id,dataset_name,url,Summary,Open Conditions,Data Classification,Data Format,Provide departments / entities,Department Phone Number,Department E-Mail,Update frequency,Basic Info API,Field Name,Field Types,Field Var Len,Field Description (T_Chinese),Field Description (S_Chinese),Field Description (English),Field Description (Portuguese),has_api,API name,Request Method,Return Format,API url,Interface Description,api_key,api_val,api_summary_en,has_url,url_labels,url_links,has_file,download_file_url
fbb9f0da-d6d4-4e62-a0c3-d634c1494ebf,The number of local institutions of higher learning students registered in Macao statistics ─ divided according to the degree course,https://data.gov.mo/Detail?id=fbb9f0da-d6d4-4e62-a0c3-d634c1494ebf,"By way of the academic year, the number of Macao universities to provide local students registered by the degree course divided.",Completely open,education,CSV,Council of Higher Education,（853）2834 5403,info@dses.gov.mo,Per year,https://api.data.gov.mo/document/download/fbb9f0da-d6d4-4e62-a0c3-d634c1494ebf?token=sXoohcgJiysX2r2iUNQeDv54LGw80ilMF&isNeedFile=0&lang=TC,"['period', 'levelOfStudyTC', 'levelOfStudyPT', 'value']","['string', 'string', 'string', 'number']","['-', '-', '-', '-']","['年份', '課程程度(繁體中文)', '課程程度(葡文)', '註冊學生人數']","['年份', '课程程度(繁体中文)', '课程程度(葡文)', '注册学生人数']","['-', '-', '-', '-']","['Ano', 'Nível de curso (caracteres chineses)', 'Nível de curso (caracteres em português)', 'Número de estudantes matriculados']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=926&dataDirId=fbb9f0da-d6d4-4e62-a0c3-d634c1494ebf&token=B3Y58KvFSWBhF4ognT6wBU6CgvGhGPfq
fc6710f0-fd42-4cd8-b1dc-1d7d1e244934,Public parking indiscriminate removal of parked vehicles,https://data.gov.mo/Detail?id=fc6710f0-fd42-4cd8-b1dc-1d7d1e244934,Public parking indiscriminate removal of parked vehicles,Completely open,Public transit,XLSX,Transport Bureau,88666363,info@dsat.gov.mo,Quarterly,https://api.data.gov.mo/document/download/fc6710f0-fd42-4cd8-b1dc-1d7d1e244934?token=6npCufOPOZ8Z72yIocqmsY2TAjeIh7OF&isNeedFile=0&lang=TC,"['year', 'item', 'subitem', 'month', 'amount']","['number', 'string', 'string', 'number', 'string']","['10', '100', '100', '10', '100']","['年份', '項目', '子項目', '月份', '總數']","['年份', '项目', '子项目', '月份', '总数']","['--', '--', '--', '--', '--']","['--', '--', '--', '--', '--']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=1002&dataDirId=fc6710f0-fd42-4cd8-b1dc-1d7d1e244934&token=hNXh2Ig1TIKRHqutvPCYSqDnjCxA5ojGf
00b9b887-2179-4185-ba26-0fdd351863ff,Macao air operator,https://data.gov.mo/Detail?id=00b9b887-2179-4185-ba26-0fdd351863ff,Approved air operator list,Completely open,Public transit,XLSXLSX,Civil Aviation Authority,(853) 28511213,aacm@aacm.gvo.mo,Per year,https://api.data.gov.mo/document/download/00b9b887-2179-4185-ba26-0fdd351863ff?token=xQ65NZl4mYixAL2F4Nx18jhNv8iye8vmB&isNeedFile=0&lang=TC,"['year', 'nameOperator', 'website']","['Datetime', 'String', 'String']","['-', '100', '100']","['年份', '經營人', '網站']","['年份', '经营人', '网站']","['Year', 'Operator', 'Website']","['Ano', 'Operador', 'Local na rede Internet']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=1078&dataDirId=00b9b887-2179-4185-ba26-0fdd351863ff&token=2Ijw1NdzcoTp6RBdpepmRC6Rn0AkDSs12
15ab3029-5885-4609-8273-e48803422078,Ten Disease Control and Prevention Category mandatory reporting of cases of disease,https://data.gov.mo/Detail?id=15ab3029-5885-4609-8273-e48803422078,Disease prevention and control category to gender ten mandatory reporting of cases of disease,Completely open,medical hygiene,XLSX,Health Bureau,83905000,info@ssm.gov.mo,Per year,https://api.data.gov.mo/document/download/15ab3029-5885-4609-8273-e48803422078?token=WlaHhu1fe7PFd6bzfguyXUlI7rmZKXYg&isNeedFile=0&lang=TC,"['year', 'category', 'diseaseTC', 'diseasePT', 'gender', 'count']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-']","['年度', '國際疾病分類第10版', '疾病(中文)', '疾病(葡文)', '性別', '個案數目']","['年度', '国际疾病分类第10版', '疾病(中文)', '疾病(葡文)', '性别', '个案数目']","['year', 'CID-10', 'disease(chinese)', 'disease(português)', 'gender', 'number of cases']","['year', 'CID-10', 'disease(chinese)', 'disease(português)', 'gender', 'number of cases']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=786&dataDirId=15ab3029-5885-4609-8273-e48803422078&token=av7UDBLviYoijJ93czhgef37uiL6nylSg
1cb4c716-25a1-4289-8cd8-8ceec406a6c0,Disease prevention and control category according to the mandatory ten-year-old group is divided cases of notifiable diseases,https://data.gov.mo/Detail?id=1cb4c716-25a1-4289-8cd8-8ceec406a6c0,"Disease prevention and control category, with ten-year-old group is divided mandatory reporting of cases of disease",Completely open,medical hygiene,XLSX,Health Bureau,83905000,info@ssm.gov.mo,Per year,https://api.data.gov.mo/document/download/1cb4c716-25a1-4289-8cd8-8ceec406a6c0?token=czHMSPtejRkjfcrYZSEF4skVFADTtHQL&isNeedFile=0&lang=TC,"['year', 'category', 'diseaseTC', 'diseasePT', 'ageGroup', 'count']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-']","['年度', '國際疾病分類第10版', '疾病(中文)', '疾病(葡文)', '歲組', '個案數目']","['年度', '国际疾病分类第10版', '疾病(中文)', '疾病(葡文)', '岁组', '个案数目']","['year', 'CID-10', 'disease(chinese)', 'disease(português)', 'age group', 'number of cases']","['ano', 'CID-10', 'doenças (chinês)', 'doenças (português)', 'grupo etário', 'número de casos']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=787&dataDirId=1cb4c716-25a1-4289-8cd8-8ceec406a6c0&token=Ty2uSW8W7T1qMPs9mukzx3FV9laVgVH4J
22bcf76e-8465-4445-b23c-2b398ad656db,Disease prevention and control category Community Health Working Group Overview,https://data.gov.mo/Detail?id=22bcf76e-8465-4445-b23c-2b398ad656db,"Disease prevention and control category, Community Health Working Group Overview",Completely open,medical hygiene,XLSX,Health Bureau,83905000,info@ssm.gov.mo,Per year,https://api.data.gov.mo/document/download/22bcf76e-8465-4445-b23c-2b398ad656db?token=m9n0ekrqlB44wifzFJlK9BYp6qxQ3bEZd&isNeedFile=0&lang=TC,"['year', 'categoryTC', 'categoryPT', 'value']","['-', '-', '-', '-']","['-', '-', '-', '-']","['年度', '分類(中文)', '分類(葡文)', '數值']","['年度', '分类(中文)', '分类(葡文)', '数值']","['year', 'category(chinese)', 'category(português)', 'values']","['ano', 'classificação (chinês)', 'classificação (português)', 'valor']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=799&dataDirId=22bcf76e-8465-4445-b23c-2b398ad656db&token=a0k9HdRo9ien3RcOZSWxtZxbZwpiIC3GX
237701cb-b324-4ead-9f3d-580c6c3f9293,Specialized health care category divided by specialty surgical passengers,https://data.gov.mo/Detail?id=237701cb-b324-4ead-9f3d-580c6c3f9293,"Specialized health care category, according to the specialist division of surgery visits",Completely open,medical hygiene,XLSX,Health Bureau,83905000,info@ssm.gov.mo,Per year,https://api.data.gov.mo/document/download/237701cb-b324-4ead-9f3d-580c6c3f9293?token=IoyxoyAa9sU6l9j0AftJrmkVqh19kCNKn&isNeedFile=0&lang=TC,"['specialtyTC', 'specialtyPT', 'boccp', 'boccu', 'bopcp', 'bopcu', 'ichcp', 'ichcu', 'boqcp', 'total']","['-', '-', '-', '-', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-', '-', '-', '-']","['專科(中文)', '專科(葡文)', '中央手術室-預先編定手術', '中央手術室-急診手術', '週邊手術室-預先編定手術', '週邊手術室-急診手術', '手術介入雜交手術室-預先編定手術', '手術介入雜交手術室-急診手術', '燒傷科手術室-預先編定手術', '總數']","['专科(中文)', '专科(葡文)', '中央手术室-预先编定手术', '中央手术室-急诊手术', '周边手术室-预先编定手术', '周边手术室-急诊手术', '手术介入杂交手术室-预先编定手术', '手术介入杂交手术室-急诊手术', '烧伤科手术室-预先编定手术', '总数']","['especialidades(chinese)', 'especialidades(português)', 'bloco operatório central - cirurgia programada', 'bloco operatório central - cirurgia urgente', 'bloco operatório periférico - cirurgia programada', 'bloco operatório periférico - cirurgia urgente', 'movimento do bloco de intervençoes cirúrgicas hibridas - cirurgia programada', 'movimento do bloco de intervençoes cirúrgicas hibridas - cirurgia urgente', 'bloco operatório queimados - cirurgia programada', 'total']","['especialidades(chinese)', 'especialidades(português)', 'bloco operatório central - cirurgia programada', 'bloco operatório central - cirurgia urgente', 'bloco operatório periférico - cirurgia programada', 'bloco operatório periférico - cirurgia urgente', 'movimento do bloco de intervençoes cirúrgicas hibridas - cirurgia programada', 'movimento do bloco de intervençoes cirúrgicas hibridas - cirurgia urgente', 'bloco operatório queimados - cirurgia programada', 'total']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=755&dataDirId=237701cb-b324-4ead-9f3d-580c6c3f9293&token=1W3aEnN8E0ZkSAx3tyT3fCJ6ysS9S4nX
28832daf-cc31-412b-b51c-c3f9cc3068f1,SME Assistance Program statistics - to benefit industry,https://data.gov.mo/Detail?id=28832daf-cc31-412b-b51c-c3f9cc3068f1,Statistical data provided SME assistance programs to benefit industry,Completely open,Entrepreneurship and Business,CSV,Economic and Technology Development Council,(853) 2888 2088,info@economia.gov.mo,per month,https://api.data.gov.mo/document/download/28832daf-cc31-412b-b51c-c3f9cc3068f1?token=CPT0Xi0a1RsNRHmwqR7Lj5Fewr6zWnJr&isNeedFile=0&lang=TC,"['Year', 'ChineseName', 'PortugueseName', 'ApprovedAmount']","['int', 'string', 'string', 'double']","['4', '*', '*', '*']","['年', '行業分類（中文）', '行業分類（葡文）', '批准金額（MOP）']","['年', '行业分类（中文）', '行业分类（葡文）', '批准金额（MOP）']","['Year', 'Classification of Economic Activities (Chinese)', 'Classification of Economic Activities (Portuguese)', 'Approved Amount (MOP)']","['Ano', 'Classificação de atividades econômicas (Chinês)', 'Classificação das Atividades Econômicas (português)', 'Montantes aprovados (MOP)']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=1010&dataDirId=28832daf-cc31-412b-b51c-c3f9cc3068f1&token=bpTj1faAJVvg3lr3SZCVIIgJltqCkbLn
2ae8d977-db37-479c-970a-2162688e5458,Retirement and pension system - serving members - by sex,https://data.gov.mo/Detail?id=2ae8d977-db37-479c-970a-2162688e5458,Annual and gender statistics retirement and pension system in the number of active members,Completely open,Administrative and Legal Affairs,CSV,Pension Fund,2835 6556,fp@fp.gov.mo,Per year,https://api.data.gov.mo/document/download/2ae8d977-db37-479c-970a-2162688e5458?token=1uFeVAA9greGsbEiPPsYfqnXLN5tTi9b&isNeedFile=0&lang=TC,"['year', 'gender', 'peopleCount']","['-', '-', '-']","['-', '-', '-']","['年份', '性別', '人數']","['年份', '性别', '人数']","['', '', '']","['Ano', 'Sexo', 'N.º de subscritores']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=974&dataDirId=2ae8d977-db37-479c-970a-2162688e5458&token=fMlHs0DDh9ZJjRKn7yBUoyRdVVEWAdhhb
3be8ebf8-4a12-4acf-b5bc-2877bd7d68ca,CDC Category Ten new cases of cancer,https://data.gov.mo/Detail?id=3be8ebf8-4a12-4acf-b5bc-2877bd7d68ca,"Disease prevention and control category, ten new cases of cancer",Completely open,medical hygiene,XLSX,Health Bureau,83905000,info@ssm.gov.mo,Per year,https://api.data.gov.mo/document/download/3be8ebf8-4a12-4acf-b5bc-2877bd7d68ca?token=SlK4Xfzpbpnoa9AOfz3stYYpTjDr1leTK&isNeedFile=0&lang=TC,"['year', 'category', 'typeTC', 'typePT', 'gender', 'count']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-']","['年度', '國際疾病分類第10版', '癌症部位 / 類別(中文)', '癌症部位 / 類別(葡文)', '性別', '個案數目']","['年度', '国际疾病分类第10版', '癌症部位 / 类别(中文)', '癌症部位 / 类别(葡文)', '性别', '个案数目']","['year', 'CID-10', 'Local / Tipo de cancro(chinese)', 'Local / Tipo de cancro(português)', 'gender', 'number of cases']","['year', 'CID-10', 'Local / Tipo de cancro(chinese)', 'Local / Tipo de cancro(português)', 'gender', 'number of cases']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=795&dataDirId=3be8ebf8-4a12-4acf-b5bc-2877bd7d68ca&token=iy73DEfuCuQBQUojvVJWTzxRut9qi7EZ
3ea938c8-28b7-4f4a-af23-f94d712a9a7a,Disease prevention and control of AIDS counseling services category,https://data.gov.mo/Detail?id=3ea938c8-28b7-4f4a-af23-f94d712a9a7a,"Disease prevention and control category, AIDS counseling services",Completely open,medical hygiene,XLSX,Health Bureau,83905000,info@ssm.gov.mo,Per year,https://api.data.gov.mo/document/download/3ea938c8-28b7-4f4a-af23-f94d712a9a7a?token=W3Lf3yvdKzYXKSaSZy2zYUR2yUOn1Wyo&isNeedFile=0&lang=TC,"['year', 'categoryTC', 'categoryPT', 'count']","['-', '-', '-', '-']","['-', '-', '-', '-']","['年度', '分類(中文)', '分類(葡文)', '愛滋病諮詢服務數目']","['年度', '分类(中文)', '分类(葡文)', '爱滋病咨询服务数目']","['年度', '分類(中文)', '分類(葡文)', '愛滋病諮詢服務數目']","['Ano', 'classificação(chinês)', 'classificação(português)', 'Número de serviços de consulta sobre a SIDA']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=794&dataDirId=3ea938c8-28b7-4f4a-af23-f94d712a9a7a&token=3f1BIuWATrNCtDGqa1y9KHHJbGhACcOAn
47536b06-5568-4a58-b6eb-582e32121871,Disease prevention and control and environmental context of the Ministry of Health food sampling work profile,https://data.gov.mo/Detail?id=47536b06-5568-4a58-b6eb-582e32121871,"Disease prevention and control category, environmental and food samples the Ministry of Health work profile",Completely open,medical hygiene,XLSX,Health Bureau,83905000,info@ssm.gov.mo,Per year,https://api.data.gov.mo/document/download/47536b06-5568-4a58-b6eb-582e32121871?token=2MPj74AvdWjIgbIOPE82DhwdpToQjsSvZ&isNeedFile=0&lang=TC,"['year', 'categoryTC', 'categoryPT', 'value']","['-', '-', '-', '-']","['-', '-', '-', '-']","['年度', '分類(中文)', '分類(葡文)', '數值']","['年度', '分类(中文)', '分类(葡文)', '数值']","['year', 'category(chinese)', 'category(português)', 'values']","['ano', 'classificação (chinês)', 'classificação (português)', 'valor']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=800&dataDirId=47536b06-5568-4a58-b6eb-582e32121871&token=hNQPRyPQZdHSxPD73LYlbgcCrhRtf6t9
5796dfcc-1acc-4dc3-8bf2-4a3fcc7764d3,HIV infection cases of disease prevention and control balance divided by age group category,https://data.gov.mo/Detail?id=5796dfcc-1acc-4dc3-8bf2-4a3fcc7764d3,"Disease prevention and control category, age group with HIV infection cases divided balance",Completely open,medical hygiene,XLSX,Health Bureau,83905000,info@ssm.gov.mo,Per year,https://api.data.gov.mo/document/download/5796dfcc-1acc-4dc3-8bf2-4a3fcc7764d3?token=1z5GKhVWwQMLF3MYCdjlS9NoOuFrXD0X&isNeedFile=0&lang=TC,"['year', 'ageGroup', 'gender', 'count']","['-', '-', '-', '-']","['-', '-', '-', '-']","['年度', '歲組', '性別', '愛滋病病毒感染結存個案數目']","['年度', '岁组', '性别', '爱滋病病毒感染结存个案数目']","['年度', '歲組', '性別', '愛滋病病毒感染結存個案數目']","['ano', 'grupo etário', 'sexo', 'número de casos existentes de VIH']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=793&dataDirId=5796dfcc-1acc-4dc3-8bf2-4a3fcc7764d3&token=hXP7eWoAmdm3ips5GjbSNA1V4gTNwTE5R
5b11ac25-febf-4706-976f-0a86dc62a3f2,Human resources personnel category by age group distribution division,https://data.gov.mo/Detail?id=5b11ac25-febf-4706-976f-0a86dc62a3f2,Human Resources category to persons age group distribution division,Completely open,medical hygiene,XLSX,Health Bureau,83905000,info@ssm.gov.mo,Per year,https://api.data.gov.mo/document/download/5b11ac25-febf-4706-976f-0a86dc62a3f2?token=DHfSIlU9rlZ5SN9Xd9jWsxAuo2Yz74oa&isNeedFile=0&lang=TC,"['year', 'groupTC', 'groupPT', 'ageGroup', 'count']","['-', '-', '-', '-', '-']","['-', '-', '-', '-', '-']","['年度', '職業組別(中文)', '職業組別(葡文)', '歲組', '人員數目']","['年度', '职业组别(中文)', '职业组别(葡文)', '岁组', '人员数目']","['year', 'group(chinese)', 'group(português)', 'age group', 'number of personnels']","['ano', 'grupo profissional(chinês)', 'grupo profissional(português)', 'grupo etário', 'número de trabalhadores']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=808&dataDirId=5b11ac25-febf-4706-976f-0a86dc62a3f2&token=pDjRVEWLAFrwpcCXKF3ubj4QihXEOBiv
6931bfb3-7ad7-4815-ac3e-7a0b9f0f788c,Provident fund system - a contributor registration cancellation - divided by type of appointment,https://data.gov.mo/Detail?id=6931bfb3-7ad7-4815-ac3e-7a0b9f0f788c,Statistics fund system in the year the number of registered contributors of cancellation by way of appointment,Completely open,Administrative and Legal Affairs,CSV,Pension Fund,2835 6556,fp@fp.gov.mo,Per year,https://api.data.gov.mo/document/download/6931bfb3-7ad7-4815-ac3e-7a0b9f0f788c?token=fZPA5MTxp27lpXXtZIWlK72U0Qx7PtTZ&isNeedFile=0&lang=TC,"['year', 'employmentMethodZH', 'employmentMethodZHS', 'employmentMethodPT', 'peopleCount']","['-', '-', '-', '-', '-']","['-', '-', '-', '-', '-']","['年份', '任用方式的繁體名稱', '任用方式的簡體名稱', '任用方式的葡文名稱', '人數']","['年份', '任用方式的繁体名称', '任用方式的简体名称', '任用方式的葡文名称', '人数']","['-', '-', '-', '-', '-']","['Ano', 'Formas de provimento em chinês tradicional', 'Formas de provimento em chinês simplificado', 'Formas de provimento em português', 'Número de contribuintes']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=1069&dataDirId=6931bfb3-7ad7-4815-ac3e-7a0b9f0f788c&token=HIWztVvW606eEnoee77jz1t4BxRh2Ivy
73809a1a-3ed3-42ec-92c2-2e5ca5b196dd,The number of buses equipped with wheelchair docking device,https://data.gov.mo/Detail?id=73809a1a-3ed3-42ec-92c2-2e5ca5b196dd,The number of buses equipped with wheelchair docking device,Completely open,Public transit,XLSX,Transport Bureau,88666363,info@dsat.gov.mo,Quarterly,https://api.data.gov.mo/document/download/73809a1a-3ed3-42ec-92c2-2e5ca5b196dd?token=5JYx0rYK8VNdJrUEsGQet6HmfvHQrPDp&isNeedFile=0&lang=TC,"['year', 'item', 'subitem', 'amount', 'month']","['number', 'string', 'string', 'string', 'number']","['10', '100', '100', '100', '10']","['年份', '項目', '子項目', '總數', '月份']","['年份', '项目', '子项目', '总数', '月份']","['--', '--', '--', '--', '--']","['--', '--', '--', '--', '--']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=1003&dataDirId=73809a1a-3ed3-42ec-92c2-2e5ca5b196dd&token=s0WFlL0OVwi6PyNxT0O81HUztXF43Mkt
